last_update,station_id,station_name,physical_configuration,latitude,longitude,altitude,address,capacity,rental_methods,groups,obcn,nearby_distance,num_bikes_available,mechanical_bikes_available,electric_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,is_charging_station,status
2025-02-16 23:53:30,7542,Queen St W / John St,REGULAR,43.650077,-79.391291,0.0,Queen St W / John St,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Fort York - Entertainment District'",437-333-9830,1609.34,3,3,0,0,18,1,1,1,1,2025-02-16 23:52:18,0,IN_SERVICE
2025-02-16 23:53:30,7543,Nassau St / Bellevue Ave,REGULAR,43.65484215542248,-79.40351232494366,0.0,Nassau St / Bellvue Ave,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','College St - Harbord St'",437-333-9510,1609.34,2,2,0,0,13,0,1,1,1,2025-02-16 23:52:48,0,IN_SERVICE
2025-02-16 23:53:30,7545,Baldwin St / Henry St,REGULAR,43.6560758,-79.393259,0.0,Baldwin St / Henry St,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','U of T - Hospital Row'",437-333-8865,1609.34,11,11,0,0,4,0,1,1,1,2025-02-16 23:52:52,0,IN_SERVICE
2025-02-16 23:53:30,7546,Ross St / Cecil St - SMART,SMARTMAPFRAME,43.6568254,-79.3966159,0.0,Ross St / Cecil St,18,"'KEY','TRANSITCARD','PHONE'","'South','U of T - Hospital Row'",437-333-8180,1609.34,3,3,0,0,15,0,1,1,1,2025-02-16 23:52:44,0,IN_SERVICE
2025-02-16 23:53:30,7547,Orde St / McCaul St,REGULAR,43.6580442,-79.3927404,0.0,Orde St / McCaul St,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','U of T - Hospital Row'",,1609.34,3,3,0,0,12,0,1,1,1,2025-02-16 23:51:34,0,IN_SERVICE
2025-02-16 23:53:30,7548,St. Joseph St / Bay St - SMART,SMARTMAPFRAME,43.6658804,-79.38761010000002,0.0,St Joseph St / Bay St,20,"'KEY','TRANSITCARD','PHONE'","'South','U of T - Hospital Row'",,1609.34,12,9,3,1,7,0,1,1,1,2025-02-16 23:52:01,0,IN_SERVICE
2025-02-16 23:53:30,7549,439 Sherbourne St,REGULAR,43.666051,-79.374161,0.0,439 Sherbourne St,47,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Church Wellesley / Yorkville'",437-388-2640,1609.34,1,1,0,0,46,0,1,1,1,2025-02-16 23:53:29,0,IN_SERVICE
2025-02-16 23:53:30,7552,Lake Shore Blvd W / Thirty Ninth Street,REGULAR,43.5927419,-79.54033009999999,0.0,Lake Shore Blvd W / Thirty Ninth Street,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",437-333-7918,1609.34,9,9,0,0,9,1,1,1,1,2025-02-16 23:50:56,0,IN_SERVICE
2025-02-16 23:53:30,7553,Lake Shore Blvd W / Twenty Fourth St,REGULAR,43.597082,-79.522768,0.0,Lake Shore Blvd W / Twenty Fourth St,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",437-388-5658,1609.34,17,17,0,2,0,0,1,1,1,2025-02-16 23:52:23,0,IN_SERVICE
2025-02-16 23:53:30,7554,Humber College (Lakeshore Campus),REGULAR,43.5961692,-79.5160575,0.0,Humber College,26,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",437-388-5700,1609.34,22,22,0,0,4,0,1,1,1,2025-02-16 23:50:40,0,IN_SERVICE
2025-02-16 23:53:30,7555,Royal York Rd / Mimico Ave,REGULAR,43.612063,-79.496573,0.0,Royal York Rd / Mimico Ave,20,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",437-388-5958,1609.34,4,4,0,1,15,0,1,1,1,2025-02-16 23:50:45,0,IN_SERVICE
2025-02-16 23:53:30,7556,Windsor St / Newcastle St,REGULAR,43.6171635,-79.4971065,0.0,Windsor St / Newcastle St,31,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",437-388-5890,1609.34,9,6,3,0,22,0,1,1,1,2025-02-16 23:51:22,0,IN_SERVICE
2025-02-16 23:53:30,7557,The Queensway / High St,REGULAR,43.630874,-79.482407,0.0,The Queensway / High St,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",437-388-2784,1609.34,19,19,0,0,4,0,1,1,1,2025-02-16 23:51:12,0,IN_SERVICE
2025-02-16 23:53:30,7558,Berry Rd / Bell Manor Dr,REGULAR,43.63732,-79.489083,0.0,Berry Rd / Bell Manor Dr,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Bloor St W - High Park'",437-388-6054,1609.34,0,0,0,1,18,0,1,1,1,2025-02-16 23:52:54,0,IN_SERVICE
2025-02-16 23:53:30,7559,Swansea Community Centre,REGULAR,43.6438036,-79.4770327,0.0,Swansea Community Centre,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Bloor St W - High Park'",,1609.34,4,4,0,2,9,0,1,1,1,2025-02-16 23:51:25,0,IN_SERVICE
2025-02-16 23:53:30,7561,Annette St / Jane St,REGULAR,43.658574,-79.487246,0.0,Annette St / Jane St,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Bloor St W - High Park'",,1609.34,7,7,0,2,6,0,1,1,1,2025-02-16 23:52:17,0,IN_SERVICE
2025-02-16 23:53:30,7562,Priscilla Ave / Dundas St W,REGULAR,43.664665,-79.489385,0.0,Priscilla  Ave / Dundas St W,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Bloor St W - High Park'",,1609.34,0,0,0,0,23,0,1,1,1,2025-02-16 23:53:27,0,IN_SERVICE
2025-02-16 23:53:30,7563,St Clair Ave W / Castleton Ave,REGULAR,43.668496,-79.485426,0.0,St Clair Ave W / Castleton Ave,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','St Clair Ave W'",473-333-5383,1609.34,9,9,0,1,9,0,1,1,1,2025-02-16 23:53:25,0,IN_SERVICE
2025-02-16 23:53:30,7564,Durie St / Dundas St W,REGULAR,43.665523,-79.484892,0.0,Durie St / Dundas St W,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Bloor St W - High Park'",437-333-4072,1609.34,1,1,0,0,22,0,1,1,1,2025-02-16 23:52:40,0,IN_SERVICE
2025-02-16 23:53:30,7565,St Clair Ave W / Gunns Rd,REGULAR,43.672079,-79.470171,0.0,St Clair Ave W / Gunns Rd,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','St Clair Ave W'",437-333-3509,1609.34,7,7,0,1,14,1,1,1,1,2025-02-16 23:52:54,0,IN_SERVICE
2025-02-16 23:53:30,7566,Weston Rd / St Clair Ave W,REGULAR,43.673019,-79.467994,0.0,Weston Rd / St Clair Ave W,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','St Clair Ave W'",,1609.34,1,1,0,0,18,0,1,1,1,2025-02-16 23:50:58,0,IN_SERVICE
2025-02-16 23:53:30,7567,Weston Lions Park,REGULAR,43.698841,-79.519472,0.0,Weston Lions Park,27,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Eglinton Ave W'",437-333-3873,1609.34,2,2,0,0,25,0,1,1,1,2025-02-16 23:51:01,0,IN_SERVICE
2025-02-16 23:53:30,7568,Jameson Ave / Queen St W,REGULAR,43.63985,-79.43703,0.0,Jameson Ave / Queen St W,26,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Liberty Village - Queen West'",437-288-9921,1609.34,7,7,0,0,19,0,1,1,1,2025-02-16 23:51:24,0,IN_SERVICE
2025-02-16 23:53:30,7569,Toronto Inukshuk Park,REGULAR,43.6323994,-79.40978179999999,0.0,Toronto Inukshuk Park,45,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Watefront'",437-388-4688,1609.34,12,12,0,1,32,0,1,1,1,2025-02-16 23:51:28,0,IN_SERVICE
2025-02-16 23:53:30,7570,Carlaw Ave / Dundas St E,REGULAR,43.665076,-79.341509,0.0,Carlaw Ave / Dundas St E,17,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-388-5077,1609.34,7,7,0,0,10,0,1,1,1,2025-02-16 23:52:47,0,IN_SERVICE
2025-02-16 23:53:30,7571,Highfield Rd / Gerrard St E,REGULAR,43.671771,-79.324961,0.0,Highfield Rd / Gerrard St E,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-388-4899,1609.34,19,19,0,0,0,0,1,1,1,2025-02-16 23:52:47,0,IN_SERVICE
2025-02-16 23:53:30,7572,Cosburn Ave / Durant Ave,REGULAR,43.6935477,-79.3301658,0.0,Cosburn Ave / Durant Ave,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",437-388-4591,1609.34,1,1,0,0,14,0,1,1,1,2025-02-16 23:51:07,0,IN_SERVICE
2025-02-16 23:53:30,7575,Bayview Ave / Lawren Harris Square,REGULAR,43.6548521,-79.35397680000001,0.0,207 Eastern Avenue,14,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Regent Park - Distillery'",437-388-2838,1609.34,3,0,3,0,11,0,1,1,1,2025-02-16 23:51:41,0,IN_SERVICE
2025-02-16 23:53:30,7576,Front St E / Bayview Avenue,REGULAR,43.6535,-79.354068,0.0,Front St E / Bayview Avenue,22,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Regent Park - Distillery'",437-388-2680,1609.34,16,16,0,0,6,0,1,1,1,2025-02-16 23:53:13,0,IN_SERVICE
2025-02-16 23:53:30,7577,Oak St / Sumach St,REGULAR,43.6617908,-79.361515,0.0,Oak St / Sumach St,27,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Regent Park - Distillery'",437-388-1962,1609.34,21,21,0,0,5,0,1,1,1,2025-02-16 23:52:40,0,IN_SERVICE
2025-02-16 23:53:30,7579,Glebe Rd W / Yonge St,REGULAR,43.7005976,-79.397345,0.0,Glebe Rd / Yonge St,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Mid Town'",437-388-2475,1609.34,2,2,0,1,16,0,1,1,1,2025-02-16 23:51:34,0,IN_SERVICE
2025-02-16 23:53:30,7580,Hillsdale Ave W / Yonge St,REGULAR,43.7029672,-79.3979073,0.0,Hillsdale Ave W / Yonge St,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Mid Town'",437-230-8826,1609.34,4,4,0,0,11,0,1,1,1,2025-02-16 23:53:13,0,IN_SERVICE
2025-02-16 23:53:30,7581,High Park Ave / Dundas St W,REGULAR,43.6653032,-79.4701178,0.0,345 High Park Ave,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Bloor St W - High Park'",437-229-5037,1609.34,5,5,0,0,9,1,1,1,1,2025-02-16 23:52:52,0,IN_SERVICE
2025-02-16 23:53:30,7582,Alameda Ave / Vaughan Rd - SMART,SMARTMAPFRAME,43.690903,-79.4375028,0.0,Amaleda Ave / Vaughan Rd,16,"'KEY','TRANSITCARD','PHONE'","'West','Eglinton Ave W'",437-227-7595,1609.34,6,6,0,0,10,0,1,1,1,2025-02-16 23:52:57,0,IN_SERVICE
2025-02-16 23:53:30,7583,Eglinton Ave W / Scarlett Rd,REGULAR,43.6834703,-79.5108942,0.0,Eglinton Ave W / Scarlett Rd,22,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Eglinton Ave W'",437-226-9799,1609.34,3,3,0,1,18,0,1,1,1,2025-02-16 23:51:47,0,IN_SERVICE
2025-02-16 23:53:30,7584,The Pond Rd / Sentinel Rd,REGULAR,43.7696262,-79.5025943,0.0,The Pond Rd / Sentinel Rd,27,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','North York - York U'",437-226-5422,1609.34,0,0,0,1,26,0,1,1,1,2025-02-16 23:51:05,0,IN_SERVICE
2025-02-16 23:53:30,7585,Sentinel Rd / Finch Corridor Trail,REGULAR,43.7641485,-79.5012809,0.0,Sentinel Rd / Finch Hydro Corridor,27,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','North York - York U'",437-728-4637,1609.34,7,7,0,1,18,0,1,1,1,2025-02-16 23:51:29,0,IN_SERVICE
2025-02-16 23:53:30,7586,Finch West Subway Station,REGULAR,43.76521,-79.491281,0.0,Finch West Subway Station,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','North York - York U'",437-232-4682,1609.34,5,5,0,1,17,0,1,1,1,2025-02-16 23:51:35,0,IN_SERVICE
2025-02-16 23:53:30,7587,Dufferin St / Finch Corridor Trail,REGULAR,43.7724019,-79.4675395,0.0,Dufferin St / Finch Hydro Recreational Trail,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','North York - York U'",437-213-1564,1609.34,1,1,0,0,18,0,1,1,1,2025-02-16 23:53:08,0,IN_SERVICE
2025-02-16 23:53:30,7588,G Ross Lord Park,REGULAR,43.7781116,-79.467963,0.0,G Ross Lord Park,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','North York - York U'",437-225-0810,1609.34,6,6,0,0,13,0,1,1,1,2025-02-16 23:51:04,0,IN_SERVICE
2025-02-16 23:53:30,7589,Torresdale Ave / Antibes Dr,REGULAR,43.77953,-79.45233,0.0,Torresdale Ave / Antibes Dr,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','North York - York U'",437-241-5412,1609.34,2,2,0,0,13,0,1,1,1,2025-02-16 23:51:29,0,IN_SERVICE
2025-02-16 23:53:30,7590,Esther Shiner Stadium,REGULAR,43.7774374,-79.4447096,0.0,Ester Shiner Stadium,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','North York - York U'",437-240-9164,1609.34,4,4,0,0,19,0,1,1,1,2025-02-16 23:51:52,0,IN_SERVICE
2025-02-16 23:53:30,7591,Elwood Blvd / Avenue Rd,REGULAR,43.707049,-79.40966,0.0,Elwood Blvd / Avenue Rd,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Mid Town'",437-225-3075,1609.34,0,0,0,1,22,0,1,1,1,2025-02-16 23:52:51,0,IN_SERVICE
2025-02-16 23:53:30,7593,Roehampton Ave / Bayview Ave,REGULAR,43.711751,-79.378615,0.0,Roehampton St / Bayview Ave,27,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Thorncliffe Park - Sunnybrook'",,1609.34,4,4,0,0,23,0,1,1,1,2025-02-16 23:52:28,0,IN_SERVICE
2025-02-16 23:53:30,7594,Fleming Cres / Bayview Ave,REGULAR,43.707045,-79.375437,0.0,Fleming Cres / Bayview Ave,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Thorncliffe Park - Sunnybrook'",437-221-3249,1609.34,7,7,0,0,8,0,1,1,1,2025-02-16 23:52:48,0,IN_SERVICE
2025-02-16 23:53:30,7595,Moore Park,REGULAR,43.693256,-79.383238,0.0,Moore Park,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Mid Town'",,1609.34,1,1,0,1,13,0,1,1,1,2025-02-16 23:51:02,0,IN_SERVICE
2025-02-16 23:53:30,7596,Langford Ave / Danforth Ave - SMART,SMARTMAPFRAME,43.6800218,-79.3405681,0.0,840 Danforth Ave,32,"'KEY','TRANSITCARD','PHONE'","'East','Danforth'",,1609.34,12,12,0,0,19,1,1,1,1,2025-02-16 23:51:38,0,IN_SERVICE
2025-02-16 23:53:30,7597,Yonge St / Golfdale Rd,REGULAR,43.732016,-79.403637,0.0,Yonge St / Golfdale Rd,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Thorncliffe Park - Sunnybrook'",437-223-4626,1609.34,0,0,0,0,15,0,1,1,1,2025-02-16 23:53:30,0,IN_SERVICE
2025-02-16 23:53:30,7598,Teddington Park Ave,REGULAR,43.732975,-79.40401,0.0,Teddington Park Ave,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Thorncliffe Park - Sunnybrook'",437-221-7591,1609.34,0,0,0,0,15,0,1,1,1,2025-02-16 23:52:12,0,IN_SERVICE
2025-02-16 23:53:30,7599,Richmond St W / York St,REGULAR,43.650745,-79.383633,0.0,Richmond St W / York St,17,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'South','Financial District'",437-235-9628,1609.34,6,6,0,1,9,1,1,1,1,2025-02-16 23:53:29,0,IN_SERVICE
2025-02-16 23:53:30,7600,Ursula Franklin St / Huron St - SMART,SMARTMAPFRAME,43.660274,-79.398049,0.0,Ursula Franklin St / Huron St,20,"'KEY','TRANSITCARD','PHONE'","'South','U of T - Hospital Row'",437-220-4937,1609.34,10,10,0,1,9,0,1,1,1,2025-02-16 23:51:47,0,IN_SERVICE
2025-02-16 23:53:30,7601,Brick Works,REGULAR,43.683884,-79.36647,0.0,Brick Works,22,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Davenport - Dupont'",437-220-8757,1609.34,15,15,0,1,4,0,1,1,1,2025-02-16 23:50:53,0,IN_SERVICE
2025-02-16 23:53:30,7602,Woodbine Ave / O'Connor Dr,REGULAR,43.699281,-79.318802,0.0,Woodbine Ave / O'Connor Dr,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",437-2439359,1609.34,6,6,0,0,13,0,1,1,1,2025-02-16 23:50:56,0,IN_SERVICE
2025-02-16 23:53:30,7603,O'Connor Dr / Curity Ave,REGULAR,43.707582,-79.311439,0.0,O'Connor Dr / Curity Ave,14,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - St. Clair'",437-219-1169,1609.34,5,5,0,1,8,0,1,1,1,2025-02-16 23:52:18,0,IN_SERVICE
2025-02-16 23:53:30,7604,St Columba Pl / St Clair Ave E,REGULAR,43.70567,-79.310554,0.0,St Columba Pl / St Clair Ave E,18,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - St. Clair'",437-213-8222,1609.34,3,3,0,2,13,0,1,1,1,2025-02-16 23:51:31,0,IN_SERVICE
2025-02-16 23:53:30,7605,Lumsden Ave / Eastdale Ave,REGULAR,43.69413548199171,-79.30058718775287,0.0,Lumsden Ave / Eastdale Ave,20,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",437-236-2545,1609.34,0,0,0,0,20,0,1,1,1,2025-02-16 23:52:26,0,IN_SERVICE
2025-02-16 23:53:30,7606,Dawes Rd / Taylor Creek Trl,REGULAR,43.696631,-79.297436,0.0,Dawes Rd / Taylor Creek Trl,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",437-234-4358,1609.34,1,1,0,0,18,0,1,1,1,2025-02-16 23:53:18,0,IN_SERVICE
2025-02-16 23:53:30,7607,Fairmount Park,REGULAR,43.6765897,-79.3163022,0.0,Fairmount Park,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-235-8009,1609.34,8,8,0,0,11,0,1,1,1,2025-02-16 23:51:23,0,IN_SERVICE
2025-02-16 23:53:30,7608,Wilket Creek Park,REGULAR,43.720645,-79.355474,0.0,Wilket Creek Park,27,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Thorncliffe Park - Sunnybrook'",437-236-1899,1609.34,6,6,0,0,21,0,1,1,1,2025-02-16 23:53:06,0,IN_SERVICE
2025-02-16 23:53:30,7609,Sunnybrook Park,REGULAR,43.720233,-79.362092,0.0,Sunnybrook Park,27,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Thorncliffe Park - Sunnybrook'",1812000361,1609.34,15,15,0,0,12,0,1,1,1,2025-02-16 23:53:12,0,IN_SERVICE
2025-02-16 23:53:30,7610,Kingston Rd / Beech Ave,REGULAR,43.680095,-79.291714,0.0,Kingston Rd / Beech Ave,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Leslieville - Woodbine'",437-240-2580,1609.34,2,2,0,0,13,0,1,1,1,2025-02-16 23:51:26,0,IN_SERVICE
2025-02-16 23:53:30,7611,Victoria Park Ave / Danforth Ave,REGULAR,43.691468,-79.288619,0.0,Victoria Park Ave / Danforth Ave,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Danforth'",437-240-1301,1609.34,9,9,0,0,10,0,1,1,1,2025-02-16 23:52:54,0,IN_SERVICE
2025-02-16 23:53:30,7612,Livingston Rd / Guildwood Pkwy,REGULAR,43.747854,-79.199327,0.0,Livingston Rd / Guildwood Pkwy,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - Rouge Hill'",437-242-1692,1609.34,7,7,0,0,12,0,1,1,1,2025-02-16 23:50:49,0,IN_SERVICE
2025-02-16 23:53:30,7613,Livingston Rd (Highland Creek Trail),REGULAR,43.7561681,-79.2026694,0.0,Livingston Rd (Highland Creek Trail),19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - Rouge Hill'",437-242-8864,1609.34,2,2,0,0,17,0,1,1,1,2025-02-16 23:52:05,0,IN_SERVICE
2025-02-16 23:53:30,7614,Morningside Park (Highland Creek Trail),REGULAR,43.779353,-79.193023,0.0,Morningside Park (Highland Creek Trail),23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - Rouge Hill'",437-238-4415,1609.34,9,9,0,0,14,0,1,1,1,2025-02-16 23:53:06,0,IN_SERVICE
2025-02-16 23:53:30,7615,Colonel Danforth Park,REGULAR,43.7777114,-79.1659711,0.0,Colonel Danforth Park,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - Rouge Hill'",437-238-5317,1609.34,0,0,0,0,19,0,1,1,1,2025-02-16 23:52:43,0,IN_SERVICE
2025-02-16 23:53:30,7616,Waterfront Trail (Rouge Hill),REGULAR,43.778015,-79.131911,0.0,Waterfront Trail (Rouge Hill),19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - Rouge Hill'",,1609.34,18,18,0,1,0,0,1,1,1,2025-02-16 23:51:41,0,IN_SERVICE
2025-02-16 23:53:30,7617,Starspray Blvd / Lawrence Ave E,REGULAR,43.788525214554085,-79.1231844760227,0.0,Starspray Ave / Lawrence Ave E,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - Rouge Hill'",437-238-7894,1609.34,16,16,0,0,2,0,1,1,1,2025-02-16 23:52:50,0,IN_SERVICE
2025-02-16 23:53:30,7618,Vaughan Rd / Oakwood Ave,REGULAR,43.6926825,-79.441042,0.0,Vaughan Rd / Oakwood Ave,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Eglinton Ave W'",437-237-4562,1609.34,1,1,0,0,18,0,1,1,1,2025-02-16 23:51:41,0,IN_SERVICE
2025-02-16 23:53:30,7619,Braemar Ave / Eglinton Ave W,REGULAR,43.7041957,-79.4094472,0.0,Braemar Ave / Eglinton Ave W,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Mid Town'",437-237-2133,1609.34,0,0,0,0,15,0,1,1,1,2025-02-16 23:52:53,0,IN_SERVICE
2025-02-16 23:53:30,7620,Eglinton Ave E / Redpath Ave,REGULAR,43.7078691,-79.39248,0.0,Eglinton Ave E / Redpath Av,31,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Mid Town'",437-236-7168,1609.34,2,2,0,1,28,0,1,1,1,2025-02-16 23:53:13,0,IN_SERVICE
2025-02-16 23:53:30,7622,Marie Curtis Park,REGULAR,43.5880774,-79.5432067,0.0,Marie Curtis Park,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",437-236-4104,1609.34,4,4,0,1,18,0,1,1,1,2025-02-16 23:50:38,0,IN_SERVICE
2025-02-16 23:53:30,7623,Royal York Rd / Lake Shore Blvd W,REGULAR,43.6029904,-79.4926867,0.0,Royal York Rd / Lake Shore Blvd W,19,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",437-239-5463,1609.34,15,15,0,1,3,0,1,1,1,2025-02-16 23:51:53,0,IN_SERVICE
2025-02-16 23:53:30,7624,Guildwood GO Station (South),REGULAR,43.754978,-79.1971289,0.0,Guildwood GO Station (South),11,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - Rouge Hill'",437-239-3229,1609.34,9,9,0,0,2,0,1,1,1,2025-02-16 23:53:12,0,IN_SERVICE
2025-02-16 23:53:30,7625,Yonge St / Lawrence Ave E,REGULAR,43.7254665,-79.40115449999999,0.0,24 Lawrence Ave East,23,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Thorncliffe Park - Sunnybrook'",437-239-3419,1000.0,0,0,0,1,22,0,1,1,1,2025-02-16 23:53:02,0,IN_SERVICE
2025-02-16 23:53:30,7626,Rouge Hill GO Station,REGULAR,43.7805505,-79.1301203,0.0,Rouge Hill GO Station,25,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'East','Scarborough - Rouge Hill'",437-238-7002,1609.34,22,22,0,0,3,0,1,1,1,2025-02-16 23:53:19,0,IN_SERVICE
2025-02-16 23:53:30,7627,Shaw St / Essex St - SMART,SMARTMAPFRAME,43.667076,-79.425116,0.0,Shaw St / Essex St - SMART,15,"'KEY','TRANSITCARD','PHONE'","'West','Davenport - Dupont'",,1609.34,5,5,0,2,8,0,1,1,1,2025-02-16 23:51:13,0,IN_SERVICE
2025-02-16 23:53:30,7629,Lundy Ave / Étienne Brûlé Park,REGULAR,43.6625395,-79.5030161,0.0,Lundy Ave / Etienne Brule Park,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Bloor St W - High Park'",437-239-7974,1609.34,8,8,0,0,7,0,1,1,1,2025-02-16 23:50:36,0,IN_SERVICE
2025-02-16 23:53:30,7630,Twelfth St / Thirteenth St,REGULAR,43.6002896,-79.5108692,0.0,Twelfth St / Thirteenth St,22,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Humber Bay Shores'",437-247-2289,1609.34,17,17,0,0,5,0,1,1,1,2025-02-16 23:50:41,0,IN_SERVICE
2025-02-16 23:53:30,7631,Florence Gell Park,REGULAR,43.66196582326018,-79.49851065277862,,Florence Gell Park,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Bloor St W - High Park'",437-240-4174,1609.34,10,10,0,1,4,0,1,1,1,2025-02-16 23:53:16,0,IN_SERVICE
2025-02-16 23:53:30,7632,Chiltern Hill Rd / Eglinton Ave W,REGULAR,43.7004017,-79.4275305,0.0,Chiltern Hill Rd / Eglinton Ave W,17,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'North','Eglinton Ave W'",437-233-9741,1609.34,2,2,0,0,15,0,1,1,1,2025-02-16 23:51:18,0,IN_SERVICE
2025-02-16 23:53:30,7633,Noble St / Queen St W,REGULAR,43.6424558,-79.4296346,0.0,1266 Queen St W,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Liberty Village - Queen West'",437-239-9032,1609.34,4,4,0,0,11,0,1,1,1,2025-02-16 23:51:33,0,IN_SERVICE
2025-02-16 23:53:30,7635,Runnymede Rd / Annette St,REGULAR,43.6596299,-79.4799176,0.0,Runnymede Rd / Annette St,15,"'KEY','TRANSITCARD','CREDITCARD','PHONE'","'West','Bloor St W - High Park'",437-249-4977,1609.34,5,5,0,0,10,0,1,1,1,2025-02-16 23:51:47,0,IN_SERVICE
